,0,1,2,3,4,5,6,7,8,9,10
dilalui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012185377546943666,0.0,0.0
dilan,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dilengkapi,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0031108597285067876,0.0,0.0,0.0
dilindungi,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
dimasak,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dimulai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
dinas,0.0,0.0,0.0,0.009462759462759462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dingin,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diolah,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dip,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dipakai,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0031108597285067876,0.0,0.0,0.0
dipancung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
dipantau,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diperbanyak,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diponegoro,0.0,0.0,0.005229083665338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diponegorochanneltv,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dirangka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
direncanakan,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diresmikan,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
diri,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
disana,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disebut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147540983606557
disenangi,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diserbu,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
disini,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disitu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
disturb,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ditandangi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
diterapkan,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ditunda,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ditutup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
doang,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doeloe,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
dong,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
door,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
doors,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
dr,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.006192568917299241,0.0,0.0
duduk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
duga,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dutch,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
e,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
east,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
eddy,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
efek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
eh,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
einstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
elektronika,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
elizabeth,0.00874224478285392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
enaknya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
eropa,0.01156232374506486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
es,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
everyone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
februari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005938914027149321,0.0,0.0,0.0
festival,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
film,0.0,0.0,0.0,0.0,0.013260530421216847,0.0,0.0,0.0,0.0,0.0,0.0
filosofi,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
finish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
focus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
for,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
foto,0.0,0.0,0.0,0.003357753357753358,0.015860634425377013,0.0,0.0,0.0,0.0,0.0,0.0
free,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
friends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
from,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
full,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fungsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
gak,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012002341920374705
galiung,0.0,0.0,0.0,0.0,0.00546021840873635,0.0,0.0,0.0,0.0,0.0,0.0
gambar,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
games,0.0,0.0,0.005229083665338645,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
gamping,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gangsa,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
garut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
gaul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
gawang,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gedong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
gedung,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
gelar,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
gelo,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
gelora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
gemal,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
generation,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
genta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
gereja,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014182980423491809,0.0,0.0
geser,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
giat,0.0,0.0091015854374633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gimana,0.003102086858432036,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
gini,0.0,0.0,0.0,0.0,0.0,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
gitu,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.003192106790481718,0.0,0.0,0.0,0.0
goa,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gondhes-gondhes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
graphic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
grapyak,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gratis,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
group,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
gudang,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
gue,0.0,0.0,0.007719123505976096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guest,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gugup,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
guide,0.0,0.0,0.0,0.0,0.0,0.0,0.008995937318630296,0.0,0.0,0.0,0.0
gumul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04836381135707411,0.0
gunakan,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
guys,0.0,0.0,0.0,0.0,0.0,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
habis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
hakekat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
halal,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
halte,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
hari,0.003102086858432036,0.0,0.007719123505976096,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.006147540983606557
has,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
hatta,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headquarters,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
hebat,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
het,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
hey,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
heyday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
hias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
hidup,0.003102086858432036,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
hilang,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
hitam,0.0,0.0,0.0,0.0,0.0,0.0,0.006094022054556007,0.0,0.0,0.0,0.0
hmm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
hobi,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
hood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
hoofdkantoor,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
horror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147540983606557
huh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
hujan,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
hukah,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
humaspoldajatim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
humaspolri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
hunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004194966040751098,0.0,0.0
hut,0.0,0.0,0.010209163346613544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibu,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
ibukota,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
icip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
idola,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.003192106790481718,0.0,0.0,0.0,0.0
if,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
ikut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147540983606557
ikuti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
imam,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inangda,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
include,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004194966040751098,0.0,0.0
inderalaya,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indies,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
indische,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
indonesia,0.0,0.0,0.0027390438247011954,0.0,0.0,0.017624020887728457,0.0,0.0,0.0,0.0,0.0
indonesianis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
indra,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
info,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
informasikan,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
information,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ingatkan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
ingin,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irian,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iv,0.0,0.0,0.007719123505976096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iya,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iyalah,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
jadi,0.0,0.0,0.0,0.0,0.013260530421216847,0.0,0.0,0.0,0.0,0.0,0.0
jadikan,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
jadilah,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jadwal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505293551491819,0.0
jalan,0.017202481669486742,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.012271414821944176,0.0
jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.012002341920374705
jamu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
jaringan,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
jasa,0.0,0.0,0.0,0.012515262515262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jateng,0.0,0.0,0.010209163346613544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jatim,0.0,0.0,0.0,0.0,0.00546021840873635,0.0,0.0,0.0,0.0,0.0,0.0
jatuh,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
java,0.0,0.0,0.0,0.0,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
jawa,0.0,0.0,0.0,0.0,0.0,0.030678851174934723,0.0,0.0,0.006192568917299241,0.0,0.0
jawab,0.00874224478285392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
jawatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
jaya,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
jendela,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
jepang,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0031108597285067876,0.0,0.0,0.0
jera,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jerman,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
jl,0.0,0.012037580739870815,0.0,0.0,0.0,0.0,0.0,0.0,0.004194966040751098,0.0026467757459095287,0.0032201405152224825
jogja,0.003102086858432036,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
juli,0.0,0.0,0.0,0.0,0.0028601144045761833,0.011096605744125325,0.003192106790481718,0.0031108597285067876,0.0,0.007459095283926852,0.0
jumlah,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
jun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
just,0.0,0.0,0.0,0.0,0.008060322412896516,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
k,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kabupaten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.021896053897978825,0.0
kaca,0.0,0.0,0.0,0.0,0.0,0.0,0.008995937318630296,0.0,0.0,0.0,0.0
kaitannya,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kakek,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kakeknya,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaki,0.005922165820642978,0.0032295948326482677,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
kali,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
kalian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.006147540983606557
kalo,0.00874224478285392,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0026467757459095287,0.0
kamar,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kambeh,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
kampung,0.02284263959390863,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.020175789053136235,0.0,0.0
kampus,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kanan,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kanannya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kantang,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
kantor,0.0,0.0,0.0,0.0,0.0,0.013272410791993036,0.003192106790481718,0.0,0.0,0.0,0.0
kapal,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kapolda,0.0,0.0032295948326482677,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karangnongko,0.0,0.006165590135055784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karmina,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kasih,0.00874224478285392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kata,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
katedral,0.005922165820642978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kau,0.0,0.0,0.0,0.0,0.0,0.0045691906005221935,0.0,0.0,0.0,0.0,0.0
kawal,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kawan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
kawasan,0.0,0.01497357604227833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009865255052935513,0.0
kaya,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0021973631642029567,0.0,0.0
kayak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
kayaknya,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kayu,0.0,0.0032295948326482677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kebaikan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kebun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012185377546943666,0.0,0.0
kecelakaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
kedamaian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
kedatangan,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kediri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07242540904716073,0.0
keep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009074941451990632
kegiatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
kehidupan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kejayaan,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
kelas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kelengkapan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
keliling,0.0,0.0,0.0027390438247011954,0.0,0.0028601144045761833,0.0,0.0,0.0,0.0,0.0,0.0
kemana,0.0,0.0,0.0,0.0,0.0028601144045761833,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
kemarin,0.0,0.0,0.0,0.0,0.0028601144045761833,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kembar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032201405152224825
kemejanya,0.003102086858432036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kemerdekaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kemeriahan,0.0,0.0,0.0,0.0,0.0,0.0,0.003192106790481718,0.0,0.0,0.0,0.0
kempetai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
kenantan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026467757459095287,0.0
kendaraan,0.0,0.0,0.0,0.003357753357753358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kepal,0.0,0.0,0.0027390438247011954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kepala,0.0,0.0,0.0,0.00641025641025641,0.0,0.002393385552654482,0.0,0.0,0.0,0.0,0.0
keperdulian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031108597285067876,0.0,0.0,0.0
